NSC,SMILES,Cluster_ID,Scaffold_Cluster_ID,Random_Cluster_ID,Butina_Cluster_ID
14229,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NC(C)CCCN(CC)CC.Cl,2,5,7,1
14241,N1(c2ccc(cc2CCC1)OC)CCCCCCCCCCN(CC)CCCC,2,4,7,7
14380,O=c1n(c(=O)c2n(c(nc2n1C)OCC(C)C)C)C,1,5,5,5
14657,n1c2c(c(c3ccc(cc13)[N+](=O)[O-])NCCCNCC(C)(C)O)cc(c(c2)OC)OC.[Cl-],2,5,6,5
14658,n1c2c(c(c3ccccc13)N)cccc2C.Cl,2,5,3,4
14659,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NCCNCC(O)CO.Cl,2,5,6,1
14864,c1c[n+](ccc1)CCCCCCCCCCCCCCCC.[Cl-],7,6,4,5
14975,O1[C@]2([C@@H]([C@@H]([C@H]3[C@]4([C@H]2[C@]2([C@@H]([C@H](C=C([C@@H]2C[C@H]4OC(=O)[C@@H]3OC(=O)[C@](O)(C)CC)C)O)O)C)C1)C)O)O,6,7,3,6
14977,n1c2c(c(c3ccccc13)NN)cccc2.Cl,2,5,1,2
15010,n1cc(ccc1)C(=O)O.Cl,7,1,6,4
15078,c1ccccc1/C=C(/CCCCC)\C=C(C#N)C#N,7,3,3,7
15300,c1c(ccc2c1c(c1ccc(cc1n2)Cl)N)OC,2,5,5,1
15309,C1(=O)C(=CC(=O)C(=C1)C)C,1,1,2,7
15351,O=Cc1cc(c(cc1)O)OC,7,3,4,2
15360,c1cc(ccc1[N+](=O)[O-])NC(=O)c1ccc(cc1)[N+](=O)[O-],5,2,6,1
15367,c1(ccc(c2c1C(=O)c1ccccc1C2=O)O)O,1,4,1,2
15783,n1c2ccccc2c(cc1)/C=C/c1c(cccc1)OC,2,3,1,3
15784,n1c2ccccc2c(cc1)/C=C/c1ccccc1Cl,2,3,3,3
15791,O=c1c2c(ccc(c2sc2c1cccc2)C)NCCN1CCCCC1.Cl,2,2,5,3
15794,Clc1ccc2c(=O)c3c(ccc(c3sc2c1)C)NCCN(CC)CC(O)C.Cl,2,3,4,3
15795,Clc1ccc2c(=O)c3c(ccc(c3sc2c1)C)NCCN(CC)CC(C)(C)O.Cl,2,3,5,3
15796,O=c1c2c(ccc(c2sc2c1cccc2)C)NCCN(CC)CC(C)(C)O.Cl,2,3,5,3
15814,C(=N)(N(CCCCCCCC)CCCCCCCC)c1c2c(ncc1)cccc2,7,6,3,7
15975,N(=N\c1c(ccc2c1cccc2)O)\c1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-],2,6,7,1
16087,[Ca+2].N(=N\c1c2ccccc2cc(c1O)C(=O)O)/c1c(Cl)c(c(cc1)S(=O)(=O)O)C,2,2,2,1
16089,S(=O)(=O)(O)c1c2c(ccc1/N=N/c1c3c(ccc1O)cccc3)cccc2,2,5,5,1
16165,N(C)c1ccc2c(c1)[s+]c1c(n2)ccc(c1)N.[Cl-],2,2,2,7
16166,N(c1ccc2c(c1)[s+]c1c(n2)ccc(c1)N(C)C)C.[Br-],2,2,6,4
16222,c1(ccc2c(c1)[n+](c1c(n2)ccc(c1)N(CC)CC)c1ccccc1)/N=N/c1c2ccccc2ccc1O.[Cl-],2,4,2,7
16414,[N+](=O)([O-])O.[As+](C)(C)(c1cc([N+](=O)[O-])c(cc1)Br)c1cc([N+](=O)[O-])c(cc1)Br,5,5,3,7
16520,n1c2ccccc2c(cc1/C=C/c1ccc(cc1)N(CC)CC)C,2,6,2,7
16657,c1cc(cc(c1C(=O)NCCN(CC)CC)OC)[N+](=O)[O-].[Cl-],2,3,1,5
16679,O=Cc1cc(c(c(c1)OC)O)O,7,3,4,5
16685,C1Oc2c(cc(cc2)/C=C(/[N+](=O)[O-])\C)O1,7,7,4,3
16729,c1ccccc1COc1ccc(cc1OC)/C=C\C(=O)O,7,1,6,2
16878,c1cc(ccc1/C=N/NC(=O)CSCC(=O)N/N=C\c1ccc(cc1)N(C)C)N(C)C,5,2,5,2
17017,CS(=O)(=O)OCCCOS(=O)(=O)C,7,5,7,6
17061,N(=C\c1cc(c(cc1)OC)OC)/c1c(ccc2c1cccc2)O,2,3,6,6
17065,c1ccc(cc1)C(=O)Nc1ccccc1OC(=O)c1ccccc1,5,4,1,5
17245,O=C1CC[C@@]2([C@H]3[C@H](C[C@@]4([C@](CC[C@H]4[C@@H]3CCC2=C1)(C(=O)COC(=O)C1CCCC1)O)C)O)C,6,5,1,5
17257,O=C1[C@H]([C@@H](CC2CC(=O)NC(=O)C2)OC(=O)CC(=O)c2ccccc2)C[C@H](C[C@@H]1C)C,3,6,4,7
17271,N1(CCN(CC1)Cc1cc(ccc1O)C(CC)C(c1ccc(cc1)OC)CC)C.Cl,1,7,7,7
17273,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NCCCN(CCCl)CCCl.Cl,2,5,6,1
17275,c1(cc(cc(c1O)CC=C)c1cc(c(c(c1)CN(CCCl)CCCl)O)CC=C)CN(CCCl)CCCl.Cl,7,1,1,6
17383,c1c(cc2c(c1)n(c(c2CCN)C)Cc1ccccc1Cl)SC.Cl,1,2,1,7
17474,N1(c2cc(ccc2Sc2c1cccc2)C(F)(F)F)CCCN1CCN(CC1)C.Cl,1,3,1,2
17550,c1(cc(ccc1)C(=O)CC(=O)c1cc(ccc1)Cl)Cl,7,2,7,1
17652,C(CCOc1ccc(cc1)CN(C(CCC1=C(CCCC1(C)C)C)C)C)N1CCCC1.C(=O)(C(=O)O)O,7,4,7,7
17743,N1(C(=NC(C1)(C)C)CCCCCCCCCCCCC)C(C)C,7,5,2,4
17744,N1(C(=NC(C1)(C)C)CCCCCCCCCCCCCCC)C(C)C,7,5,2,4
17746,N1(C(=NC(C1)(C)C)CCCCCCC/C=C/CCCCCCCC)C(C)C,7,5,4,4
17747,N1(C(=NC(C1)(C)C)CCCCCCC/C=C/C/C=C/CCCCC)C(C)C,7,5,3,4
17753,N1=C(N(CC1(C)C)CCO)CCCCCCCCCCC,7,5,6,4
17754,N1=C(N(CC1(C)C)CCO)CCCCCCCCCCCCCCCCC,7,5,2,4
17755,N1(C(=NC(C1)(C)C)CCCCCCC/C=C/CCCCCCCC)CCO,7,5,4,4
17757,N1=C(N(CC1(C)C)CC(O)C)CCCCCCCCCCC,7,5,2,4
17758,N1=C(N(CC1(C)C)CC(O)C)CCCCCCCCCCCCCCCCC,7,5,2,4
17759,N1(C(=NC(C1)(C)C)CCCCCCC/C=C/CCCCCCCC)CC(O)C,7,5,3,4
17761,N1=C(N(CC1(C)C)C(C)(C)CO)CCCCCCCCCCC,7,5,3,4
17762,N1=C(N(CC1(C)C)C(C)(C)CO)CCCCCCCCCCCCCCCCC,7,5,7,4
17763,N1(C(=NC(C1)(C)C)CCCCCCC/C=C/CCCCCCCC)C(C)(C)CO,7,5,3,4
18268,N1(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)NC(*)C(=O)N2CCCC2C1=O)NC(=O)c1ccc(c2oc3c(nc12)c(c(c(=O)c3C)N)C(=O)NC1C(=O)NC(*)C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)C.*C(C)CC.*C(C)CC.*C(C)CC.*C(C)C.*C(C)C.C(C)(C)*,3,6,5,3
18312,[Na+].[C@@H]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)OP(=O)(O)O,6,7,6,1
18320,O=C1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)OP(=O)(O)O)C.[Na+],6,1,6,1
18335,CCC1(CC(c2c(cc3c(c2O)C(=O)c2c(ccc(c2C3=O)O)O)C1C(=O)OC)OC1CC(C(C(C)O1)OC1CC2C(C(C)O1)OC1C(CC(=O)C(C)O1)O2)N(C)C)O,6,2,2,1
18805,c1cc(ccc(c1=O)O)C(C)C,1,3,3,6
18814,c1(c(cc(cc1)[As](=O)(O)O)N)O,5,3,7,5
18891,N1(c2c3ccccc3ccc2Sc2c1cccc2)CCCN(C)C,1,4,7,2
19039,c1ccc(cc1)C(=O)/C=C/c1c2ccccc2ccc1OC,7,5,5,1
19048,C(c1c2cc(c(c3c(cc4c(C(C)C)c(c(c(C=O)c4c3O)O)O)C)c(c2c(C=O)c(c1O)O)O)C)(C)C.CC(=O)O,1,4,4,4
19097,n1c(c2[nH]cnc2nc1)NCCCN(C)C,4,6,6,5
19147,Clc1nc(c2ncn(c2n1)c1ccccc1)NCCc1ccccc1.Cl,4,7,5,7
19480,c1ccc2c(c1)[nH]c(n2)SCCC[N+](C)(C)C.[Br-].Br,2,1,6,6
19492,C(=O)(O)CCCCCCCCC(=O)O,7,5,3,3
19511,o1c2cc(ccc2ccc1=O)C,1,4,4,4
19637,n1ccccc1/C=C/c1cccc(c1)[N+](=O)[O-],7,2,6,5
19646,[O-][n+]1c2ccccc2c(cc1C)[N+](=O)[O-],5,3,2,6
19728,c1cc(ccc1/C=N/NC(=S)N)OCCCCCC,5,3,1,4
19790,o1c2cc(ccc2ccc1=O)O,1,4,3,2
19801,c1(cc(c2c(c1)oc(c(c2=O)O)c1c(cc(cc1)O)O)O)O,1,4,6,3
19802,O=c1c(c(oc2c1c(cc(c2)OC)O)c1cc(c(cc1)O)O)O,1,4,2,1
19804,O(*)c1c(oc2c(c1=O)c(O)cc(c2)OC)c1cc(O)c(cc1)O,1,4,2,3
19966,O=C1CC[C@@]2([C@H]3[C@H](C[C@@]4([C@](CC[C@H]4[C@@H]3CCC2=C1)(C(=O)COC(=O)COCC(=O)O)O)C)O)C,6,1,6,5
19976,N1(C2(CCCCC2)CCC1)CCCN1c2cc(Cl)ccc2Sc2c1cccc2,1,5,4,2
19987,O=C1C=C[C@@]2([C@H]3[C@H](C[C@@]4([C@](CC[C@H]4[C@@H]3C[C@@H](C2=C1)C)(C(=O)CO)O)C)O)C,6,6,5,4
19994,c1(=O)c2c(nc([nH]1)N)n(cn2)C1C(C(C(O1)CO)O)O,4,7,6,1
19995,n1c(c2[nH]cnc2nc1)N(CCO)CCO,4,6,2,5
20207,c1cc(ccn1)CCSCc1ccccc1.Cl,7,1,2,6
20527,Brc1cc(c(cc1)O)C(=O)Nc1ccc(Br)cc1,5,2,1,7
20530,O=c1c2c(ccc(c2sc2c1cccc2)C)NCCNCC(O)CO.Cl,2,3,5,3
20532,Clc1ccc2c(=O)c3c(ccc(c3sc2c1)C)NCCN(CC)CCO.Cl,2,3,3,3
20534,O=c1c2c(ccc(c2sc2c1cccc2)C)NCCN(CC)CCO.Cl,2,3,2,3
20535,O=c1c2c(ccc(c2sc2c1cccc2)C)NCCCN(CC)CC.Cl,2,3,2,3
20708,c1ccccc1CC(C(=O)O)CC(=O)O,3,3,5,2
20909,[Br-].[n+]1(cc2ccccc2cc1)CCCCCCCCCCCC,7,2,5,5
21529,C(=N)(N(CCCCCCC)CCCCCCC)c1c2c(ncc1)cccc2,7,6,1,7
21666,c1cccc2c1[n+](c1ccccc1[n+]2[O-])[O-],2,3,5,6
21669,[O-][n+]1c2cc(ccc2[n+]([O-])c2c1cccc2)OC,2,3,4,3
21948,c1ccc(cc1CC(C(=O)O)N)[N+](=O)[O-],7,3,3,2
22165,N1(CCNCC1)CCCCCCCOc1ccc(cc1)C(C)(C)C.Cl,7,4,2,6
22227,ClC1=C(Cl)C2(Cl)C(Cl)(Cl)C1(Cl)C1C(=O)N([Hg]c3sccc3)C(=O)C21,1,5,3,7
22323,CCCC[Sn](Cl)(CCCC)CCCC,7,5,6,6
22347,O=C1c2nc(n(c2C(=O)c2c1cccc2)c1ccccc1C)C,1,6,4,2
22348,O=C1c2nc(n(c2C(=O)c2c1cccc2)c1ccc(Br)cc1)C,1,6,7,2
22597,c1c(cc(c(c1OC)OC)OC)/C=C/[N+](=O)[O-],7,3,4,1
22600,c1c(cccc1)COc1ccc(cc1OC)/C=C\[N+](=O)[O-],7,1,7,3
22819,n1c(ccc(c1)CC)CCN1CCCCC1,7,7,1,7
22835,O=C1c2cc(ccc2c2c1cccc2)O,1,4,7,2
22945,c1c(c(cc(c1[N+](=O)[O-])[N+](=O)[O-])Cl)Cl,5,3,2,4
22959,N(=N\C(C(=N)N)C(=N)N)\c1ccccc1.Cl,7,3,1,7
22976,c1cc(ccc1C(=O)O)S(=O)(=O)N,7,3,1,2
22994,[Cl-].[N+](CC(C(c1ccccc1)O)CCCCCCCCCC)(C)(C)C/C=C/c1ccccc1,7,1,2,7
23082,n1c(SCC(=O)c2ccccc2)c2[nH]cnc2nc1,4,2,5,2
23128,O=C1c2cccc(c2C(=O)c2c1cccc2)Nc1c2c3c(cc4c5ccccc5C(=O)c5c4c3c(cc5)c3c2c2c(c1)c1ccccc1C(=O)c2cc3)Nc1cccc2C(=O)c3ccccc3C(=O)c12,1,3,3,7
23173,N(=C\1/c2cc(ccc2c2c1cccc2)NC(=O)C)\c1ccc(cc1)C(=O)O,1,4,2,6
23183,Clc1cc(c(c(Cl)c1)O)CSCCO,7,3,6,6
23193,Clc1cc(c(c(Cl)c1)O)C(c1cc(Cl)cc(Cl)c1O)C(Cl)(Cl)Cl,7,7,1,6
23217,c1cccc2c1Cc1cc(ccc21)NC(=S)Nc1cc2Cc3ccccc3c2cc1,1,5,7,5
23416,c1cc(ccc1/C=C(/c1ccc(cc1)OC)\C#N)OC,7,6,3,4
23471,CC12C3C(C(C1C1C(CC2)C2(C)C(CC1)CC(C(C2)O)OC1OC(CO)C(C(C1O)O)OC1C(OC2C(O)C(OC4OC(CO)C(C(C4O)O)O)C(C(O2)CO)O)C(OC2C(O)C(O)C(CO2)O)C(C(O1)CO)O)O)OC1(C3C)CCC(CO1)C,6,7,6,3
23477,Clc1cc(ccc1Cl)/C=C(/[N+](=O)[O-])\CC,7,3,5,6
23583,O=c1n(c(=O)c2n(c(nc2n1C)CCCc1nc2n(c(=O)n(c(=O)c2[nH]1)C)C)CC)C,1,1,3,4
23615,O1C(n2ccc(=O)[nH]c2=O)CC(C1CO)O,4,2,2,1
23856,c1c(ccc(c1)OC)/C=C/[N+](=O)[O-],7,3,7,3
23858,c1c(ccc(c1)[N+](=O)[O-])/C=C/[N+](=O)[O-],7,3,1,3
23904,O=C1CCC2(C3C(CC4(C(CCC4C3CCC2=C1)(O)C(=O)COC(=O)C1CCCN(C1)C)C)O)C.Cl,6,3,3,5
23925,n1c(c2ccc(cc2)OC)cc(c2c1cccc2)C(C1NCCCC1)O.Cl,2,5,3,4
24037,c1ccc2c(c1)/C(=C/c1ccc(cc1)[N+](C)(C)C)/c1c2ccc(c1)NC(=O)C.[I-],1,4,7,6
24048,O=C1c2cc(ccc2c2c1cccc2)N(C)CCc1ncccc1.I,1,5,6,7
24112,C(=N)(N(CCCCCCC)CCCCCCC)c1c2c(c(cc1)OC)cccc2,7,6,7,7
24113,Clc1c2N(c3c(Sc2ccc1)c1ccccc1cc3)CCCN(C)C,1,6,6,6
24189,O=C1OC(=N/C/1=C\c1ccc(cc1)[N+](=O)[O-])c1ccccc1,1,4,4,2
24341,c1(cc(cc(c1O)CC=C)c1cc(c(c(c1)CNCCCl)O)CC=C)CNCCCl.Cl,7,1,2,6
24819,O1c2c(OC1)c(c1C[C@H]3COC(=O)[C@@H]3[C@@H](c1c2)c1cc(c(c(c1)OC)OC)OC)O,1,7,5,4
25028,C1(=O)C(=O)C=C(c2c1cccc2)N,1,1,1,3
25443,n1ccccc1C(c1ccc(cc1)C)(c1ccc(cc1)C)O,5,2,5,7
25448,n1c(c2ccccc2cc1)C(c1ccccc1)(c1ccccc1)O,7,3,6,7
25454,n1c(c2ccccc2cc1)C(c1ccc(cc1)OC)(c1ccccc1)O,7,3,5,7
25561,N=C(N)SCCSC(=N)N.Br,7,5,2,6
25648,c1(c(c(cc(c1)c1cc(c(c(c1)CC=C)O)CNC)CNC)O)CC=C,7,1,7,6
26040,N1(CCCCC1)CC(c1ccc(/C=C/c2ccc(Cl)cc2)cc1)O,7,4,6,7
26074,Clc1ccc(c2ccccc12)C(O)CN(C)C.c1cc(ccc1S(=O)(=O)O)C,7,5,3,7
26079,c1ccccc1/C=C(/Cc1ccccc1)\C(=O)O,7,6,1,7
26110,ClC1=C(Cl)/C(=C/c2ccc(Cl)cc2)/C(=C1Cl)Cl,1,7,5,7
26112,ClC1=C(Cl)/C(=C/c2ccc(cc2)C)/C(=C1Cl)Cl,1,7,3,7
26113,C1(=C(/C(=C\C=C\c2ccccc2)/C(=C1Cl)Cl)Cl)Cl,7,1,2,6
26273,n1c(c2ncn(c2nc1)C1OC(C(C1O)O)CO)SCc1ccccc1,4,2,3,1
26428,c1cc(=O)oc2c1cc(c(c2)O)O,1,4,2,4
26645,[C@@H]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)OC(=O)CCc1ccccc1,6,3,3,1
26727,O=C1/C(=C/c2cc(c(cc2)O)OC)/CCC/C/1=C\c1cc(c(cc1)O)OC,1,4,7,1
26805,CS(=O)(=O)OCC,7,5,2,6
26933,c1ccc(cc1)C(=O)C(c1ccccc1)Nc1ccc(cc1)C,7,1,7,6
27034,O=C1c2c(c(c(c(c2C(=O)c2c1cccc2)O)C#N)C#N)O,1,4,3,2
27063,c1c(ccc(c1)S(=O)(=O)C)/C=N/NC(=S)N,5,3,1,4
27097,Clc1ccc(cc1)NC(=O)c1c(ccc(c1)[N+](=O)[O-])O,5,2,6,1
27102,Ic1ccc(cc1)NC(=O)c1cccc(c1O)[N+](=O)[O-],5,2,6,1
27103,Ic1ccc(cc1)NC(=O)c1c(ccc(c1)[N+](=O)[O-])O,5,2,5,1
27236,N(=N\c1ccc(cc1)S(=O)(=O)N)/c1cc(c(cc1)O)C(=O)O,2,3,7,4
27368,c1(c(cnc(n1)O)CO)N,4,5,5,7
27417,N1C(c2cc(c(cc2CC1C)OC)OC)C(CCCCCC(C1NC(Cc2cc(c(cc12)OC)OC)C)CCCC)CCCC.Cl,1,6,4,7
27445,n1c2c(c(ccc2ccc1)C(=O)O)O,2,6,4,3
27515,O=C1N(C(=O)c2c1cccc2)C(C(=O)O)C(C)C,1,7,2,5
27592,O1[C@@]2(NC[C@H](CC2)C)[C@H]([C@@H]2[C@]3(CC[C@H]4[C@H]([C@@H]3C[C@H]12)CC[C@@H]1[C@@]4(CC[C@@H](C1)O)C)C)C,6,1,1,6
27607,Clc1cc(c(cc1)O)/C=N\NC(=O)c1ccncc1,5,2,4,2
27613,n1c(c2ncn(c2nc1N)c1ccccc1)N,4,3,3,2
27640,Fc1c(=O)[nH]c(=O)n(c1)C1OC(C(C1)O)CO,4,2,5,1
27795,c1ccccc1OC(=O)C,7,3,1,3
27895,c1c(cccc1)CC(=N)NCC(=O)O,7,3,6,7
27959,c1ccc(cc1)C(c1cccc2c3ccccc3ccc12)C(c1ccccc1)c1cccc2c3ccccc3ccc12,2,4,6,5
27999,c1ccccc1C(=O)/C=C\c1cccc(c1)OC,7,5,7,1
28086,c1ccccc1c1ccc(cc1)C(c1ccc(cc1)c1ccccc1)(O)C(=O)O,7,6,4,5
28130,[Sn](=O)(CCCC)CCCC,7,5,7,7
28172,O=c1[nH]c(=O)c(Cl)c[nH]1,4,7,3,6
28484,c1ccccc1OC(=O)C(C(c1ccccc1)Br)Br,7,1,1,3
28560,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NCCN,2,5,2,1
28566,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NCCCNCCC(O)C.Cl,2,5,3,1
28567,n1c2c(c(c3ccc(cc13)[N+](=O)[O-])NCCNCC(O)C)cc(c(c2)OC)OC.[Cl-],2,5,3,5
28568,n1c2c(c(c3ccc(cc13)[N+](=O)[O-])NCCNCC(C)(C)O)cc(c(c2)OC)OC.[Cl-],2,5,7,5
28569,n1c2c(c(c3ccc(cc13)[N+](=O)[O-])NCCCNCCO)cc(c(c2)OC)OC.[Cl-],2,5,4,5
28618,o1c(=O)c(cc2c3cc(ccc3ccc12)OC)C,1,2,5,3
28620,C(=O)(c1ccccc1C(=O)O)c1cc(c(cc1)C(=O)O)C(=O)O,7,3,3,5
28866,n1c(c2ccccc2)cc(c2c1cccc2)O,2,2,3,3
28971,Clc1cc(Cl)c(cc1[N+](=O)[O-])[N+](=O)[O-],5,3,7,4
28992,c1c(ccc(c1C)C)CCCC(=O)O,7,3,4,5
29013,c1cc(cc(c1c1cc(c(cc1O)c1ccc(cc1C)C)O)C)C,1,4,7,7
29018,c1(cc(cc(c1c1cc(c(cc1O)c1c(cc(cc1C)C)C)O)C)C)C,1,4,3,7
29067,o1c2cc(ccc2c(cc1=O)C)OC(=O)CCCC,1,4,6,2
29209,n1c2c(cc(cc2ccc1)OC)NCCC(=O)O,2,6,3,3
29422,n1c(=S)c2ncn(c2[nH]c1N)C1OC(C(C1O)O)CO,4,5,1,1
29459,Clc1cc2nccc(c2cc1)Nc1ccc(c(c1)CN(CCCl)CCCl)OC.Cl,2,4,3,2
29603,n1c(c2ncn(c2nc1N)c1ccccc1)N.Cl,4,3,4,2
29604,n1c(c2ncn(c2nc1N)c1cc(Cl)c(Cl)cc1)N.Cl,4,3,4,2
29605,n1c(c2ncn(c2nc1N)c1ccc(Br)cc1)N.Cl,4,3,5,2
29606,n1c(c2ncn(c2nc1N)c1ccc(cc1)C)N.Cl,4,3,1,2
29630,Clc1c(c(Cl)cc(c1)C(=O)NC(CCC(=O)O)C(=O)O)N(C)Cc1nc2c(nc1)nc(nc2N)N,2,3,2,2
29700,Clc1cc(ccc1)NNC(=O)OC(C)C,5,3,1,3
29865,c1c(c(ccc1)O)/C=N/NC(=O)CSCC(=O)N/N=C\c1ccccc1O,5,2,2,2
30019,Clc1ccc2c(c3cc(ccc3nc2c1)OC)NC(c1ccc(Cl)cc1)CCCN(CC)CC.Cl,2,3,5,1
30080,c1ccccc1CC(N)P(=O)(O)O,3,3,3,2
30188,c1ccc2c(c1)cc(c(c2Cc1c2ccccc2cc(c1O)C(=O)O)O)C(=O)O,2,6,4,4
30198,Clc1ccc2nc(cc(c2c1)NCCCCCCNc1c2cc(Cl)ccc2nc(c1)C)C.Cl,2,7,2,1
30205,n1c2c(c(c3ccccc13)Nc1ccc(cc1)OCC)cccc2,2,7,7,2
30413,N1(CCNCC1)CCCCCCOc1ccc(cc1)C(CCC)C.Cl,7,1,5,6
30417,O(CCCCCN1CCNCC1)c1c(cccc1)C1CCCCC1,7,2,1,6
30426,N1(CCNCC1)CCCCCCOc1ccc(cc1)C(C)(C)C.Cl,7,1,3,6
30534,Clc1c(cc(c(Cl)c1)OCC(=O)O)C,7,3,4,4
30622,C(=C\1/CC(=C)[C@](C(=O)OCC2=CCN3[C@H]2[C@H](OC1=O)CC3)(O)C)\C,6,3,7,5
30624,O=C1O[C@H]2[C@@H]3N(CC=C3COC(=O)[C@@]([C@@H](C[C@@]1([C@H](Cl)C)O)C)(O)C)CC2.Cl,6,4,7,5
30625,[C@@H]([C@](O)(C(=O)OCC1=CCN2[C@H]1[C@@H](OC(=O)/C(=C\C)/C)CC2)C(O)(C)C)(C)OC,3,5,5,6
30637,c1c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])CSC(=N)N.[Cl-],5,3,5,6
30649,C(=O)(O)CCCCCCCCC.CCCCCCCCCCSC(=N)N,7,5,3,3
30652,c1(ccc(c2c1cccc2)OC(=O)C)OC(=O)C,7,6,6,3
30656,c1cc(ccc1N(C)C)C(=S)c1ccc(cc1)N(C)C,7,6,1,3
30915,O1C(COCC1C[Hg]OC(=O)c1ccccc1)C[Hg]OC(=O)c1ccccc1,7,7,4,7
30916,O1C(COC(C1)C[Hg]OC(=O)c1ccccc1)C[Hg]OC(=O)c1ccccc1,7,1,4,7
30931,[nH]1c2ccc(cc2cc1C(=O)OCC)OCc1ccccc1,7,2,2,4
30979,C1c2c3c(C1)c1ccc4c(c1cc3ccc2CC)cccc4,2,3,1,7
31002,C1c2c3c(C1)c1cc(c4c(c1cc3ccc2C)cccc4)C,2,3,4,7
31059,S=C1NC(=O)/C(=C\c2ccc3OCOc3c2)/S1,7,4,5,3
31303,Clc1cc2OCOc2cc1C(=O)OCC1C(C1C=C(C)C)(C)C,1,5,4,7
31321,Clc1c(cccc1)C(=O)OCC1C(C1(C)C)C=C(C)C,7,6,4,7
31678,o1c2ccccc2cc(c1=O)C(=O)C,1,4,2,2
31708,O=C1OC[C@@H]2[C@H](c3cc4OCOc4cc3[C@H]([C@H]12)c1cc(c(c(c1)OC)OC)OC)OC(=O)C,1,7,1,1
31710,N1=C(CCCCCCCCCCCCCCCCC)[N+](CC1)(CC=C)CC.C(C)OS(=O)(=O)[O-],7,1,7,7
31711,Clc1ccc2c(c3cc(ccc3nc2c1)OC)Nc1cc(CC=C)c(c(c1)CN(CC)CC)O.Cl,2,7,1,1
31768,c1ccc2c(c1)[N+](=C(C2(C)C)/C=C\c1ccc(cc1)N(C)C)C.Cl.[Cl-],2,2,3,3
31777,[Cl-].c1c(ccc(c1)N(CC)CC)/C=C/C1=[N+](c2ccccc2C1(C)C)C.Cl,2,6,3,6
31778,[Cl-].c1c(c(cc(c1)N(CC)CC)C)/C=C/C1=[N+](c2ccccc2C1(C)C)C.Cl,2,6,1,6
31780,[Cl-].N1(c2ccccc2C(/C/1=C/C=C/C1=[N+](c2ccccc2C1(C)C)C)(C)C)C,1,3,6,6
31782,[Cl-].[N+]1(=C(C(c2c1cccc2)(C)C)/C=C/c1ccc(cc1)N(c1ccc(cc1)OCC)C)C.Cl,2,4,1,6
31812,c1cc(ccc1S(=O)(=O)Nc1nccs1)N,5,5,1,5
31882,O=c1c(c(oc2c1c(cc(c2)O)O)c1ccc(cc1)OC)OC,1,4,2,1
31884,O=c1c(c(oc2c1c(cc(c2)OC(=O)C)OC(=O)C)c1ccc(cc1)OC)OC,1,4,3,1
31996,c1ccccc1C1C2CC(C1C(=O)O)CC2,3,6,4,7
32190,n1c2c(ccc(c2ccc1)Cc1ccccc1)O,2,7,2,3
32198,c1ccc(cc1)C(Cc1ccccc1)NC(C)CNC(c1ccccc1)Cc1ccccc1.Cl,7,1,4,7
32720,c1(ccc(c2c1c(=O)c1ccccc1s2)C)NCCN(CC)CC.c1cc(ccc1S(=O)(=O)O)N,2,2,3,3
32743,O=C1C(CC(CC1C)(OC(=O)C)C)C(O)CC1CC(=O)NC(=O)C1,3,3,4,7
32757,c1cc(ccc1OC)CC(C)N,7,3,4,4
32868,O=[As](c1ccc(cc1)NC(=O)N)(O)O,5,3,1,5
32927,[Br-].[N+](CCCCCCCCCCCCCCCC)(C)(C)C,7,5,7,4
32930,Clc1ccc2nc3c(cc(cc3nc2c1)OC)NCCCN(CC)CC.Cl,2,4,2,1
32936,Clc1c(c2nc(c3ccc(Cl)cc3)cc(c2cc1)C(O)CN(CC)CC)C.Cl,2,2,3,7
32938,n1c2c(c(c3ccccc13)Nc1cc(c(cc1)O)CN(CC)CC)ccc(Cl)c2.Cl,2,7,2,2
32941,n1c2c(c(c3cccc(c13)C)Nc1cc(c(cc1)O)CN(CC)CC)ccc(Cl)c2.Cl,2,7,3,4
32942,[N+](Cc1ccccc1)(C)(C)CCCCCCCCCCCCCCCC.[Cl-],7,3,1,5
32982,c1(c(ccc(c1)/C=C/C(=O)CC(=O)/C=C/c1ccc(c(c1)OC)O)O)OC,7,5,7,1
32992,O=c1c(ccc2c3c(c(c(OC4OC(C(C(C4O)O)O)CO)cc3CCC(c2c1)NC(=O)C)OC)OC)OC,1,6,2,3
33001,O=C1C=C[C@@]2([C@@]3(F)[C@H](C[C@@]4([C@](CC[C@H]4[C@@H]3C[C@@H](C2=C1)C)(C(=O)C)O)C)O)C,6,1,3,4
